date,countryiso3code,SH.XPD.CHEX.PC.CD,SH.XPD.CHEX.GD.ZS,SP.ADO.TFRT,SP.POP.GROW,SP.POP.TOTL,SP.DYN.CBRT.IN,SP.DYN.TFRT.IN,SP.DYN.LE00.IN,SP.DYN.IMRT.IN,SH.STA.SUIC.P5,NCD_BMI_25A,NY.GDP.MKTP.KN,NCD_HYP_PREVALENCE_A
2009,COL,379.69586182,7.31134653,78.6136,111249247002773.0,44750054,17.162,2.033,75.193,16.2,4.1,164.9,612616000000000,96.0
2009,MEX,490.56585693,6.12978458,68.565,147675580253545.0,112463886,20.327,2.364,75.128,17.0,4.6,183.3,14219998379000,105.4
2009,PER,209.96012878,4.97619247,67.8578,803219606503164.0,28792663,21.103,2.594,74.12,16.2,3.3,160.7,352693000000,59.4
2010,ARG,985.03442383,9.44546986,63.3154,752217992640236.0,40788453,18.154,2.346,75.278,12.9,8.6,179.2,670523679400,133.0
2010,BRA,896.69714355,7.94515991,66.8926,937959306704135.0,195713637,15.327,1.796,73.619,16.7,5.0,158.1,3885847000000,138.2
2010,CHL,867.73077393,6.77489328,54.3068,103891170046699.0,17062531,14.613,1.884,78.779,7.4,11.6,179.9,145814558961500,118.0
2010,COL,448.08776855,7.07130146,76.8484,105064996242948.0,45222699,16.779,1.992,75.424,15.7,3.8,166.5,640151000000000,96.0
2010,MEX,531.88946533,5.73688889,67.7,143814066910139.0,114092961,20.042,2.34,75.065,16.4,4.5,185.0,14947794696000,105.1
2010,PER,241.92869568,4.71548748,66.0112,812925977468265.0,29027680,20.621,2.546,74.41,15.3,3.5,162.4,382081000000,59.4
2011,ARG,1208.39160156,9.41821575,63.4412,115305928006386.0,41261490,18.055,2.338,75.439,12.4,8.5,180.7,710781597200,133.9
2011,BRA,1031.57617188,7.78819466,65.4728,915965178459778.0,197514541,15.11,1.781,73.921,16.0,5.2,160.1,4040287000000,138.2
2011,CHL,991.20288086,6.7717886,54.0544,997514840169031.0,17233584,14.463,1.87,78.986,7.3,11.7,181.5,154889906608900,117.3
2011,COL,497.38070679,6.78076839,75.0832,968365031109833.0,45662747,16.458,1.958,75.655,15.2,3.7,168.3,684628000000000,95.9
2011,MEX,563.10894775,5.51883602,66.835,139478996981758.0,115695468,19.766,2.317,75.011,15.9,5.2,186.6,15495333601000,104.7
2011,PER,264.88504028,4.53341627,64.1646,811896398192238.0,29264314,20.109,2.493,74.697,14.6,3.3,164.0,406256000000,59.4
2012,ARG,1368.42297363,9.82728195,63.567,113690569378967.0,41733271,17.949,2.33,75.598,11.9,9.1,182.2,703485989500,135.0
2012,BRA,957.00708008,7.73637724,64.053,893525506727112.0,199287292,14.93,1.771,74.209,15.4,5.4,161.9,41179080235729,137.7
2012,CHL,1077.82019043,7.0209198,53.802,96307999965156.0,17400359,14.258,1.849,79.176,7.2,10.5,183.0,164423907015100,116.1
2012,COL,543.07000732,6.74599648,73.318,900335047336095.0,46075721,16.186,1.93,75.882,14.7,3.8,170.1,711415000000000,95.5
2012,MEX,580.21838379,5.66522121,65.97,135529442643505.0,117274156,19.488,2.294,74.966,15.4,4.9,188.2,16059723651000,103.9
